"ID","Title","Channel","PublishedAt","Description"
"HUii4_B8JbQ","111學年客語12年國教課程 全國46校獲獎【客家新聞20230712】","客家新聞Hakka News","2023-07-12","107學年度開始實行的，「客語結合12年國教校訂課程計畫」，5年時間，讓全臺各所國中小教師，比拚客庄特色、客語教案的創意，12日上午舉行成果發表會，同時表揚全國將近50所學校，鼓勵校園營造更有感的「講客」環境。"
"uTU9Y6ZdmaA","│鳳山溪上游汙染案│關西鳳山溪遭汙染 驗出苯乙烯未達危險【客家新聞20230711】","客家新聞Hakka News","2023-07-12","新竹鳳山溪遭排放不明廢液，汙染關西居民飲用水，事發滿一個月，初步檢測出水中有苯乙烯，最高濃度達0.061ppm，雖然低於美國飲用水標準，但居民還是很不安心。對此，環保署表示，為了解決臭味問題，將補助地方政府清除河川底泥，居民則希望縣府，盡快將汙染工廠遷離鳳山溪上游。"
"UK757ApRhhk","2023特奧張欣怡奪3金1銀 關山遊街慶祝【客家新聞20230711】","客家新聞Hakka News","2023-07-11","每2年舉辦的世界特殊奧運是智能障礙者的國際體育活動，而2023的德國柏林世界特奧會來自臺東關山的田徑選手張欣怡，拿下3金1銀的佳績。關山鎮公所就特別為張欣怡首度舉辦遊街慶祝活動，要跟鄉親們分享這個喜悅與光榮。"
"6CgTByHWMtk","暑期客庄走讀營 學習桃園各區客家文化【客家新聞20230711】","客家新聞Hakka News","2023-07-11","暑假期間，桃園市客家局和中壢區公所，舉辦為期5天的客庄走讀營，整合客語跨領域資源，帶著學生從戶外教學中，一步一腳印了解客家族群和環境共生共好的觀念，進一步引領每一個人，開始關心所處的生活環境。"
"ASYPIJfYK8g","苗33縣道爭取拓寬經費 公路總局原則同意【客家新聞20230711】","客家新聞Hakka News","2023-07-11","夏天是濱海旅遊的旺季，苗栗縣後龍鎮的好望角，每逢夕陽時人滿為患，不過從西濱臺61線，銜接好望角的苗32線、33線，因為路幅不斷縮小，影響車輛會車，地方積極爭取拓寬，今天(11日)公路總局現場會勘，後龍鎮公所提出的拓寬方案，公路總局原則上同意通過。"
"ao8R5_RkSAM","「後生提攜計畫」邁入第15年 培育傳播人才【客家新聞20230711】","客家新聞Hakka News","2023-07-11","今天「客台20年」系列報導來看，客家電視從2009年開始推動「後生提攜計畫」，暑假期間，以客家語言、客家文化及傳播實務訓練進行基礎，培訓客家傳播人才，今年邁入第15年，15年來，累積培訓超過兩百多位後生，其中不乏在客家界、新聞領域，發光發熱的優秀傳播工作者。"
"Tua0NOeiz5s","哈旗鼓文化藝術團赴法演出 傳唱臺灣客家【客家新聞20230711】","客家新聞Hakka News","2023-07-11","哈旗鼓文化藝術團最近受邀遠赴法國演出，7月8日到16日，在法國阿朗松藝術節和布列塔尼小鎮，進行多場次的巡迴表演，他們以「臺灣客家」為主題，將音樂、舞蹈、武術等技藝結合，展現臺灣豐富的藝術文化，精彩的演出獲得現場滿堂彩。"
"cDZiSKJ_p8A","屏東總圖流行音樂展 重溫多元族群流行樂【客家新聞20230711】","客家新聞Hakka News","2023-07-11","《臺灣流聲機-聽屏東在唱歌》流行音樂展，即日起在屏東文學館開展，展示內容規畫以華語、河洛語、客語和原住民語，介紹流行音樂發展，帶領民眾就像搭乘時光機，重溫流行音樂舊時光。"
"jY2RRjdgmFY","竹東掩埋場堆萬噸垃圾 協調竹市苗縣增燒【客家新聞20230711】","客家新聞Hakka News","2023-07-11","新竹縣竹東鎮的掩埋場在8年前重新啟用，做為垃圾轉運的臨時堆置場，到現在已累積將近1萬公噸垃圾，為了處理垃圾清運作業，經環保局協調，目前新竹市以及苗栗縣的兩廠焚化爐，每月增加1千公噸，協助竹東鎮公所垃圾量，希望能盡快處理完畢。"
"lYLCxt72gSo","世客博倒數衝刺1個月 搶攻客家旅遊商機【客家新聞20230711】","客家新聞Hakka News","2023-07-11","倒數一個月就要開展的2023世界客家博覽會，進入最後衝刺行銷階段，主辦單位預估，為期66天的世客博，預計將吸引超過百萬人次到訪，和全臺超過600間旅遊業者合作，推出超過50條旅遊路線，搶攻暑假國旅商機。"
"ta5uZP6z87M","荔枝盛產價低 中寮農產行收購加工增收益【客家新聞20230711】","客家新聞Hakka News","2023-07-11","今年初的乾旱氣候，讓荔枝開花授粉相當順利，各地都出現盛產情況，近期糯米荔枝上市，產地價格卻因為盛產而低迷，南投縣中寮鄉龍眼林農產行，積極啟動收購動作，將糯米荔枝烘焙成果乾，除了協助農民穩定收益，也期望能透過農產加工，來支持老人送餐的工作。"
"Yk4ST4UK428","以海為主題 南海地景藝術節通霄.苑裡展出【客家新聞20230711】","客家新聞Hakka News","2023-07-11","苗栗縣山線有臺三線藝術季，海線地區也有南海地景藝術節，苗栗縣政府邀請國內外藝術創作家，在通霄、苑裡沿海展出30件地景藝術，以「海」為主題，融入環保、自然等創作元素，帶動苗栗海線觀光。"
"gbeWow23ca4","六龜金煌芒果 農會爭取外銷新加坡.加拿大【客家新聞20230711】","客家新聞Hakka News","2023-07-11","全國最大的金煌芒果產區，在高雄六龜，為了拓展市場通路，六龜農會除了在國內舉辦行銷活動，現在也爭取外銷訂單到新加坡、加拿大，希望透過多元的銷售管道，讓農民有機會賺錢。"
"EfIaHPFh5KE","瑞穗拔仔庄鼓王爭霸戰 睽違3年重磅回歸【客家新聞20230710】","客家新聞Hakka News","2023-07-10","因為疫情停辦3年的花蓮瑞穗拔仔庄鼓王爭霸戰，這個週末15日將在富源國小登場，全臺共有7個縣市、25組鼓隊，要角逐鼓王，同時花蓮縣府希望延伸鼓賽效益，規畫「縱谷客韻季」，將在花蓮北中南區推動鼓藝展演，發展客庄觀光。"
"6kc7Z38-tg4","2023講客暑期夏令營 邀學生下田種野蓮【客家新聞20230710】","客家新聞Hakka News","2023-07-10","全國最大的野蓮產區在高雄美濃，為了讓更多人了解這項特色產業，2023學生講客暑期夏令營，邀請參加活動的國中、小學生，跟著農民下田種野蓮，新鮮有趣的體驗讓每個人印象深刻，也感受務農的不容易。"
"1pVLmZ5JzQk","夏季旅展14日登場 世客博推逾50條遊程【客家新聞20230710】","客家新聞Hakka News","2023-07-10","2023臺北國際夏季旅展，即將在14日登場，知名飯店、地方美食等，上百個單位齊力推出強檔優惠，其中桃園市觀光旅遊局，迎接8月11日就要開幕的2023世界客家博覽會，也結合國內旅行社業者，設計超過50條世客博主題遊程。"
"gjti9c7ju1A","推動原客共好 客家先賢黃南球碑文改寫揭幕【客家新聞20230710】","客家新聞Hakka News","2023-07-10","客家先賢黃南球是苗栗縣獅潭鄉拓墾第一人，不過後世所立的生平事蹟紀念碑文，內容多以「蕃」字稱呼原住民，近年來客委會推動原客共好運動，為落實族群和諧，與黃家後人達成共識，去年推動碑文改寫計畫，10日在苗栗縣獅潭鄉義民廟後方河濱公園重新揭幕。"
"reaDGPe8w8w","客家新聞20年 媒體近用權.客家觀點呈現【客家新聞20230710】","客家新聞Hakka News","2023-07-10","今天《客台20年》系列報導來看，自從2003年7月1日，客家電視台正式開播，這20年來，客家新聞持續發揮客家觀點，不斷挑戰創新、提升公共價值，延續並傳承語言文化，像是結合手語、前進客庄轉播，促進媒體近用讓民眾發聲，在頻道中做出差異化，以凸顯族群頻道的角色，接下來邀請您一同見證，客家新聞一路來的轉變。"
"PEEnYEQC4UM","江西拌粉融入客家味 新住民創新家鄉味【客家新聞20230710】","客家新聞Hakka News","2023-07-10","從中國江西嫁來臺灣屏東的楊進霞，為了一解家鄉料理之愁，希望再現江西風味小吃，江西拌粉的好滋味，經過多次嘗試後，終於發現客家米篩目、粄條，很適合做拌粉，而在醬料的製作上，則改用蠔油和醬油替代。"
"3FzOiRHDQrE","八大社著年植福祭將150年 鄉親組推廣協會【客家新聞20230710】","客家新聞Hakka News","2023-07-10","「八大社著年植福祭」是雲林縣詔安客家族群，在春節期間重要的廟會活動，明年將屆滿150週年，為此地方鄉親就成立「八大社文化推廣協會」，以發揚地方民俗慶典文化。"
"cNRoAIeXOPs","屏東辦暑期多元課輔班 助弱勢兒快樂學習【客家新聞20230710】","客家新聞Hakka News","2023-07-10","為了讓弱勢家庭孩子，在暑假期間也能學習才藝，屏東海青青弘會開辦公益的暑期多元課輔班，由青年志工發揮所長，免費教孩子學第二語言，跳舞唱歌玩遊戲，並指導暑假作業，在社會捐贈的情況下，暑期課輔班，也會提供孩子免費的午餐，也保障孩子們的安全。"
"ZRtCTgNtuHE","靚靚草地音樂會 炒熱南投客家文化節氣氛【客家新聞20230710】","客家新聞Hakka News","2023-07-10","2023南投客家文化節系列活動，今年度擴大辦理，昨天(9日)下午在中興新村大操場，舉辦「靚靚草地音樂會」，邀請客家知名樂團和歌手，來和鄉親同樂，同時也有野餐派對和布置比賽，國姓鄉長邱美玲也藉著頒獎的機會，大力宣傳國姓鄉的咖啡節活動。"
"1LkL5u_8oqY","關山毒樹經查證乃里長所為 須賠42餘萬元【客家新聞20230710】","客家新聞Hakka News","2023-07-10","前幾個月，臺東關山鎮有8棵30多年以上的，臺灣欒樹及小葉欖仁樹，遭人惡意鑽孔毒樹，經調查確認是當地里長所為，日前里長與鎮公所達成和解，里長須賠付42萬餘元。"
"Ige9GR8hA8Y","客家合唱賽頒獎 客委會勉勵選手說唱客語【客家新聞20230710】","客家新聞Hakka News","2023-07-10","為期兩天的客家合唱比賽，9日在苗北藝文中心進行總決賽，客委會表示舉辦合唱比賽，最重要的目的，是鼓勵大家唱客語、大家說客語，透過團隊的練習，讓不同母語的朋友接觸客語。"
"PcGLZ08XJBU","山狗大後生樂團金曲巡迴演唱 首站到桃園【客家新聞20230710】","客家新聞Hakka News","2023-07-10","剛獲得第34屆金曲獎，最佳客語專輯獎的山狗大後生樂團，舉辦金曲巡迴演唱會，第一站就到桃園楊梅富岡國小，分享得獎的喜悅之外，也要推廣客家好音樂。"
"5UL_O_nOJnY","苗栗特教勇奪ICU啦啦隊銀牌 教師功不可沒【客家新聞20230709】","客家新聞Hakka News","2023-07-09","「台上三分鐘，台下十年功」，不過對特教學校的孩子們來說，可能需要花上更大的心力，苗栗特教學校今年4月代表臺灣，參加2023世界啦啦隊錦標賽，在特殊奧林匹克傳統組中勇奪銀牌，而背後一群充滿理想的熱血教師團，功不可沒，他們無私奉獻的精神，也獲得112年杏壇芬芳獎的肯定。"
"PBPz69Ew-ns","居民募款買地 崙背崙前活動中心發包動工【客家新聞20230709】","客家新聞Hakka News","2023-07-09","雲林縣崙背鄉的崙前村，人口數是全鄉前3名的村莊，但因沒有活動中心，所以長期向寺廟借場地辦活動，為此居民就募款買地捐給鄉公所，如今終於發包動工，未來除了做社區活動中心之外，也要辦理長青食堂及關懷據點。"
"wJGzPxu4ido","竹北東海地區座談會 了解臺灣客家發展脈絡【客家新聞20230709】","客家新聞Hakka News","2023-07-09","為了讓年輕一代朋友，深入認識客家文化，8日下午新竹縣竹北市東海地區，有一場座談會，主講人以說故事的方式，讓年輕人感受客家的歷史，也藉此讓民眾回憶童年時光。"
"1oj4qYsD2jM","後龍外埔隱藏美食蔥肉餅 吸引外地客嚐鮮【客家新聞20230709】","客家新聞Hakka News","2023-07-09","夏天到海邊走走，還有美味隱藏在巷子裡，苗栗縣後龍鎮的外埔里，因為人口外流平日顯得安靜，不過這裡卻隱藏當地人，才知道的美味早餐，老闆結合蔥油餅、肉燥、蛋，利用半煎半炸的方式，每天現做蔥肉餅，不僅是外埔當地人的美味早餐，也吸引不少外地人來品嚐。"
"xkAJGVg2j5Y","全國客家文化夏令營結訓 學員滿載而歸【客家新聞20230708】","客家新聞Hakka News","2023-07-08","第34屆全國客家文化夏令營，經過為期3天2夜的營隊生活8日結訓，不論是透過學者專家專題講座的文化學習營，還是體驗客庄文化的親子營，學員們收穫滿滿，營隊希望學員回去後，能成為地方客家語言、文化的種籽，共同為傳承臺灣客家文化努力。"
